meter_id,timestamp,energy_kwh,voltage,current,power_factor,temperature,status,is_attack,attack_type
M003,2026-03-05 16:15:00,0.2399,229.03,4.805,0.872,31.3,normal,False,
M003,2026-03-05 16:30:00,0.1952,228.67,3.798,0.899,27.9,normal,False,
M003,2026-03-05 16:45:00,0.2498,230.59,4.426,0.979,27.1,normal,False,
M003,2026-03-05 17:00:00,0.3514,228.13,7.223,0.853,30.0,normal,False,
M003,2026-03-05 17:15:00,0.3201,225.44,5.929,0.958,28.9,normal,False,
M003,2026-03-05 17:30:00,0.3065,232.47,6.0,0.879,29.6,normal,False,
M003,2026-03-05 17:45:00,0.2949,234.78,5.802,0.866,26.1,normal,False,
M003,2026-03-05 18:00:00,0.5717,223.99,10.69,0.955,27.4,normal,False,
M003,2026-03-05 18:15:00,0.5021,236.37,9.473,0.897,28.2,normal,False,
M003,2026-03-05 18:30:00,0.466,232.7,9.402,0.852,29.9,normal,False,
M003,2026-03-05 18:45:00,0.4031,227.87,7.968,0.888,26.2,normal,False,
M003,2026-03-05 19:00:00,0.5606,228.44,10.635,0.923,29.4,normal,False,
M003,2026-03-05 19:15:00,0.4703,238.33,8.171,0.966,28.7,normal,False,
M003,2026-03-05 19:30:00,0.4177,230.79,8.035,0.901,27.0,normal,False,
M003,2026-03-05 19:45:00,0.4089,230.54,7.98,0.889,26.5,normal,False,
M003,2026-03-05 20:00:00,0.6592,225.29,12.558,0.932,27.6,normal,False,
M003,2026-03-05 20:15:00,0.4333,217.95,8.748,0.909,26.2,normal,False,
M003,2026-03-05 20:30:00,0.5988,230.64,10.897,0.953,28.2,normal,False,
M003,2026-03-05 20:45:00,0.4599,228.0,9.035,0.893,26.8,normal,False,
M003,2026-03-05 21:00:00,0.5271,229.0,10.656,0.864,27.5,normal,False,
M003,2026-03-05 21:15:00,0.437,231.31,8.587,0.88,30.7,normal,False,
M003,2026-03-05 21:30:00,0.6215,232.21,11.152,0.96,30.0,normal,False,
M003,2026-03-05 21:45:00,0.5459,221.78,11.201,0.879,28.6,normal,False,
M003,2026-03-05 22:00:00,0.2538,230.77,4.535,0.97,30.3,normal,False,
M003,2026-03-05 22:15:00,0.2057,233.58,3.759,0.937,31.2,normal,False,
M003,2026-03-05 22:30:00,0.2748,228.25,4.929,0.977,27.7,normal,False,
M003,2026-03-05 22:45:00,0.1309,221.34,2.637,0.897,26.4,normal,False,
M003,2026-03-05 23:00:00,0.3077,231.39,5.904,0.901,29.0,normal,False,
M003,2026-03-05 23:15:00,0.2554,231.23,4.665,0.947,29.2,normal,False,
M003,2026-03-05 23:30:00,0.1872,225.1,3.66,0.909,30.6,normal,False,
M003,2026-03-05 23:45:00,0.2118,229.51,3.991,0.925,28.9,normal,False,
M003,2026-03-06 00:00:00,0.0673,232.64,1.193,0.97,32.3,normal,False,
M003,2026-03-06 00:15:00,0.0362,232.46,0.694,0.898,27.0,normal,False,
M003,2026-03-06 00:30:00,0.0439,237.63,0.863,0.856,28.6,normal,False,
M003,2026-03-06 00:45:00,0.059,230.32,1.198,0.855,31.3,normal,False,
M003,2026-03-06 01:00:00,0.0578,225.92,1.068,0.958,29.6,normal,False,
M003,2026-03-06 01:15:00,0.1052,232.98,2.005,0.901,28.4,normal,False,
M003,2026-03-06 01:30:00,0.0522,232.95,1.003,0.894,32.2,normal,False,
M003,2026-03-06 01:45:00,0.0652,224.49,1.233,0.942,27.0,normal,False,
M003,2026-03-06 02:00:00,0.1022,222.72,2.046,0.897,26.1,normal,False,
M003,2026-03-06 02:15:00,0.058,229.22,1.135,0.892,27.7,normal,False,
M003,2026-03-06 02:30:00,0.0897,228.18,1.616,0.973,31.2,normal,False,
M003,2026-03-06 02:45:00,0.1233,234.92,2.421,0.867,31.8,normal,False,
M003,2026-03-06 03:00:00,0.1107,230.61,2.043,0.94,33.6,normal,False,
M003,2026-03-06 03:15:00,0.0773,221.47,1.481,0.943,29.6,normal,False,
M003,2026-03-06 03:30:00,0.1292,231.54,2.62,0.852,29.5,normal,False,
M003,2026-03-06 03:45:00,0.1334,231.99,2.626,0.876,27.8,normal,False,
M003,2026-03-06 04:00:00,0.0768,232.56,1.461,0.904,31.1,normal,False,
M003,2026-03-06 04:15:00,0.1054,223.97,2.015,0.934,29.3,normal,False,
M003,2026-03-06 04:30:00,0.0485,222.28,0.982,0.889,30.7,normal,False,
M003,2026-03-06 04:45:00,0.0859,231.06,1.552,0.958,28.7,normal,False,
M003,2026-03-06 05:00:00,0.1101,221.54,2.328,0.854,27.6,normal,False,
M003,2026-03-06 05:15:00,0.0671,228.77,1.289,0.91,30.6,normal,False,
M003,2026-03-06 05:30:00,0.0566,229.26,1.062,0.93,28.3,normal,False,
M003,2026-03-06 05:45:00,0.0778,233.43,1.397,0.954,32.9,normal,False,
M003,2026-03-06 06:00:00,0.3002,229.98,5.827,0.896,31.6,normal,False,
M003,2026-03-06 06:15:00,0.344,236.46,6.838,0.851,25.9,normal,False,
M003,2026-03-06 06:30:00,0.2926,227.44,5.686,0.905,34.1,normal,False,
M003,2026-03-06 06:45:00,0.2447,233.57,4.525,0.926,26.5,normal,False,
M003,2026-03-06 07:00:00,0.504,235.79,9.607,0.89,32.5,normal,False,
M003,2026-03-06 07:15:00,0.3892,230.77,7.169,0.941,30.2,normal,False,
M003,2026-03-06 07:30:00,0.4992,231.72,10.055,0.857,31.5,normal,False,
M003,2026-03-06 07:45:00,0.627,227.27,12.817,0.861,27.7,normal,False,
M003,2026-03-06 08:00:00,0.5761,233.67,10.177,0.969,30.6,normal,False,
M003,2026-03-06 08:15:00,0.4647,237.15,8.023,0.977,30.6,normal,False,
M003,2026-03-06 08:30:00,0.4537,232.28,8.173,0.956,31.1,normal,False,
M003,2026-03-06 08:45:00,0.3686,235.88,6.457,0.968,31.5,normal,False,
M003,2026-03-06 09:00:00,0.5003,228.96,9.921,0.881,28.4,normal,False,
M003,2026-03-06 09:15:00,0.5363,231.29,9.899,0.937,27.1,normal,False,
M003,2026-03-06 09:30:00,0.4352,229.09,7.834,0.97,28.9,normal,False,
M003,2026-03-06 09:45:00,0.4203,229.17,8.394,0.874,27.3,normal,False,
M003,2026-03-06 10:00:00,0.2465,229.66,4.587,0.936,32.5,normal,False,
M003,2026-03-06 10:15:00,0.2076,237.3,3.999,0.875,26.9,normal,False,
M003,2026-03-06 10:30:00,0.2587,224.93,5.3,0.868,28.8,normal,False,
M003,2026-03-06 10:45:00,0.3022,226.04,5.653,0.946,26.9,normal,False,
M003,2026-03-06 11:00:00,0.2967,232.25,5.442,0.939,27.7,normal,False,
M003,2026-03-06 11:15:00,0.203,235.74,3.923,0.878,27.5,normal,False,
M003,2026-03-06 11:30:00,0.2325,231.87,4.317,0.929,32.7,normal,False,
M003,2026-03-06 11:45:00,0.2511,228.63,4.78,0.919,25.9,normal,False,
M003,2026-03-06 12:00:00,0.3072,226.87,5.544,0.977,32.2,normal,False,
M003,2026-03-06 12:15:00,0.1459,227.88,2.91,0.88,26.3,normal,False,
M003,2026-03-06 12:30:00,0.2701,233.58,4.798,0.964,26.2,normal,False,
M003,2026-03-06 12:45:00,0.3116,230.93,6.32,0.854,25.9,normal,False,
M003,2026-03-06 13:00:00,0.1945,229.32,3.904,0.869,31.2,normal,False,
M003,2026-03-06 13:15:00,0.2253,228.44,4.321,0.913,26.0,normal,False,
M003,2026-03-06 13:30:00,0.2039,230.35,3.688,0.96,29.9,normal,False,
M003,2026-03-06 13:45:00,0.3026,229.86,6.195,0.85,32.8,normal,False,
M003,2026-03-06 14:00:00,0.2672,227.05,5.184,0.908,27.9,normal,False,
M003,2026-03-06 14:15:00,0.2965,229.61,5.608,0.921,29.3,normal,False,
M003,2026-03-06 14:30:00,0.3243,226.91,6.445,0.887,27.7,normal,False,
M003,2026-03-06 14:45:00,0.3358,228.36,6.464,0.91,26.6,normal,False,
M003,2026-03-06 15:00:00,0.3233,229.6,5.801,0.971,29.9,normal,False,
M003,2026-03-06 15:15:00,0.1588,225.23,3.089,0.913,28.6,normal,False,
M003,2026-03-06 15:30:00,0.308,230.77,5.778,0.924,28.9,normal,False,
M003,2026-03-06 15:45:00,0.3281,238.64,5.795,0.949,29.0,normal,False,
M003,2026-03-06 16:00:00,0.2221,229.26,4.162,0.931,27.3,normal,False,
M003,2026-03-06 16:15:00,0.1662,228.4,3.408,0.854,26.9,normal,False,
M003,2026-03-06 16:30:00,0.2984,228.02,5.563,0.941,27.8,normal,False,
M003,2026-03-06 16:45:00,0.3223,229.49,5.779,0.972,29.6,normal,False,
M003,2026-03-06 17:00:00,0.1858,227.67,3.791,0.861,27.2,normal,False,
M003,2026-03-06 17:15:00,0.3351,230.53,6.212,0.936,28.8,normal,False,
M003,2026-03-06 17:30:00,0.3183,228.28,5.978,0.933,25.9,normal,False,
M003,2026-03-06 17:45:00,0.3299,233.39,6.2,0.912,29.4,normal,False,
M003,2026-03-06 18:00:00,0.5752,230.14,10.704,0.934,30.1,normal,False,
M003,2026-03-06 18:15:00,0.6234,224.43,12.09,0.919,25.0,normal,False,
M003,2026-03-06 18:30:00,0.3657,223.46,6.742,0.971,28.4,normal,False,
M003,2026-03-06 18:45:00,0.3863,232.28,6.879,0.967,28.4,normal,False,
M003,2026-03-06 19:00:00,0.5704,224.4,11.322,0.898,29.8,normal,False,
M003,2026-03-06 19:15:00,0.387,227.69,7.256,0.937,30.6,normal,False,
M003,2026-03-06 19:30:00,0.4673,238.37,8.22,0.954,25.4,normal,False,
M003,2026-03-06 19:45:00,0.4233,226.52,8.692,0.86,28.0,normal,False,
M003,2026-03-06 20:00:00,0.5414,230.29,10.834,0.868,30.4,normal,False,
M003,2026-03-06 20:15:00,0.376,229.73,6.987,0.937,26.4,normal,False,
M003,2026-03-06 20:30:00,0.5524,231.29,10.58,0.903,26.5,normal,False,
M003,2026-03-06 20:45:00,0.4994,227.93,10.085,0.869,30.6,normal,False,
M003,2026-03-06 21:00:00,0.622,227.61,11.604,0.942,26.6,normal,False,
M003,2026-03-06 21:15:00,0.5651,228.12,11.059,0.896,29.5,normal,False,
M003,2026-03-06 21:30:00,0.3978,223.63,7.569,0.94,29.2,normal,False,
M003,2026-03-06 21:45:00,0.3601,229.64,6.433,0.975,27.2,normal,False,
M003,2026-03-06 22:00:00,0.3338,229.68,6.198,0.938,28.1,normal,False,
M003,2026-03-06 22:15:00,0.1524,228.96,2.919,0.912,28.2,normal,False,
M003,2026-03-06 22:30:00,0.1701,229.37,3.311,0.896,26.8,normal,False,
M003,2026-03-06 22:45:00,0.249,228.31,4.578,0.953,29.1,normal,False,
M003,2026-03-06 23:00:00,0.1263,237.34,2.185,0.974,25.8,normal,False,
M003,2026-03-06 23:15:00,0.2577,230.22,4.969,0.901,26.0,normal,False,
M003,2026-03-06 23:30:00,0.235,230.01,4.697,0.87,25.7,normal,False,
M003,2026-03-06 23:45:00,0.2986,227.38,5.438,0.966,28.8,normal,False,
M003,2026-03-07 00:00:00,0.098,229.09,1.836,0.932,28.3,normal,False,
M003,2026-03-07 00:15:00,0.0688,226.73,1.29,0.941,29.9,normal,False,
M003,2026-03-07 00:30:00,0.1282,229.17,2.623,0.853,27.8,normal,False,
M003,2026-03-07 00:45:00,0.0293,229.78,0.536,0.952,24.7,normal,False,
M003,2026-03-07 01:00:00,0.0834,229.21,1.575,0.924,28.4,normal,False,
M003,2026-03-07 01:15:00,0.039,227.28,0.732,0.938,30.2,normal,False,
M003,2026-03-07 01:30:00,0.1015,224.95,2.039,0.885,29.9,normal,False,
M003,2026-03-07 01:45:00,0.1276,234.17,2.43,0.897,29.3,normal,False,
M003,2026-03-07 02:00:00,0.1024,227.5,1.934,0.931,28.7,normal,False,
M003,2026-03-07 02:15:00,0.1217,226.68,2.524,0.851,32.1,normal,False,
M003,2026-03-07 02:30:00,0.0977,228.97,1.931,0.884,26.7,normal,False,
M003,2026-03-07 02:45:00,0.0673,222.13,1.314,0.922,28.3,normal,False,
M003,2026-03-07 03:00:00,0.0526,233.44,1.025,0.879,29.3,normal,False,
M003,2026-03-07 03:15:00,0.0849,232.96,1.623,0.898,32.4,normal,False,
M003,2026-03-07 03:30:00,0.1011,229.73,1.915,0.919,27.9,normal,False,
M003,2026-03-07 03:45:00,0.0265,237.58,0.47,0.949,28.7,normal,False,
M003,2026-03-07 04:00:00,0.0376,225.4,0.722,0.924,27.1,normal,False,
M003,2026-03-07 04:15:00,0.1298,237.36,2.439,0.897,29.0,normal,False,
M003,2026-03-07 04:30:00,0.0706,233.51,1.348,0.897,26.4,normal,False,
M003,2026-03-07 04:45:00,0.0469,233.49,0.849,0.946,27.8,normal,False,
M003,2026-03-07 05:00:00,0.0642,233.65,1.177,0.934,31.8,normal,False,
M003,2026-03-07 05:15:00,0.1066,227.37,2.014,0.931,29.8,normal,False,
M003,2026-03-07 05:30:00,0.0936,230.6,1.716,0.946,27.5,normal,False,
M003,2026-03-07 05:45:00,0.058,227.67,1.045,0.975,28.7,normal,False,
M003,2026-03-07 06:00:00,0.1464,226.92,2.725,0.947,28.2,normal,False,
M003,2026-03-07 06:15:00,0.3357,232.58,6.745,0.856,25.8,normal,False,
M003,2026-03-07 06:30:00,0.2128,226.56,4.023,0.934,27.0,normal,False,
M003,2026-03-07 06:45:00,0.1513,231.4,2.776,0.942,30.3,normal,False,
M003,2026-03-07 07:00:00,0.6406,230.28,12.174,0.914,29.9,normal,False,
M003,2026-03-07 07:15:00,0.4606,231.11,8.21,0.971,32.1,normal,False,
M003,2026-03-07 07:30:00,0.4316,226.11,7.995,0.955,26.2,normal,False,
M003,2026-03-07 07:45:00,0.3897,222.05,8.163,0.86,25.7,normal,False,
M003,2026-03-07 08:00:00,0.4832,227.39,9.279,0.916,28.5,normal,False,
M003,2026-03-07 08:15:00,0.6478,230.09,12.281,0.917,29.3,normal,False,
M003,2026-03-07 08:30:00,0.4457,229.74,8.67,0.895,28.5,normal,False,
M003,2026-03-07 08:45:00,0.3814,231.41,7.135,0.924,31.7,normal,False,
M003,2026-03-07 09:00:00,0.446,234.26,7.867,0.968,26.0,normal,False,
M003,2026-03-07 09:15:00,0.4304,237.03,7.534,0.964,32.8,normal,False,
M003,2026-03-07 09:30:00,0.3752,225.55,7.801,0.853,27.9,normal,False,
M003,2026-03-07 09:45:00,0.4041,230.7,8.1,0.865,29.6,normal,False,
M003,2026-03-07 10:00:00,0.2597,226.53,5.056,0.907,25.4,normal,False,
M003,2026-03-07 10:15:00,0.2214,234.07,4.237,0.893,29.9,normal,False,
M003,2026-03-07 10:30:00,0.3418,229.85,6.417,0.927,28.0,normal,False,
M003,2026-03-07 10:45:00,0.1867,232.98,3.454,0.928,26.2,normal,False,
M003,2026-03-07 11:00:00,0.1601,231.2,3.088,0.897,30.0,normal,False,
M003,2026-03-07 11:15:00,0.2841,229.71,5.673,0.872,26.5,normal,False,
M003,2026-03-07 11:30:00,0.1299,226.75,2.459,0.932,27.6,normal,False,
M003,2026-03-07 11:45:00,0.2818,229.74,5.132,0.956,24.2,normal,False,
M003,2026-03-07 12:00:00,0.3213,226.73,6.005,0.944,30.2,normal,False,
M003,2026-03-07 12:15:00,0.1792,230.84,3.31,0.938,25.6,normal,False,
M003,2026-03-07 12:30:00,0.1327,231.05,2.536,0.906,30.6,normal,False,
M003,2026-03-07 12:45:00,0.3229,231.96,6.242,0.892,31.7,normal,False,
M003,2026-03-07 13:00:00,0.1675,224.21,3.343,0.894,27.2,normal,False,
M003,2026-03-07 13:15:00,0.2438,231.53,4.847,0.869,27.6,normal,False,
M003,2026-03-07 13:30:00,0.2354,229.64,4.571,0.897,31.9,normal,False,
M003,2026-03-07 13:45:00,0.234,234.25,4.69,0.852,29.6,normal,False,
M003,2026-03-07 14:00:00,0.3313,230.33,6.069,0.948,29.6,normal,False,
M003,2026-03-07 14:15:00,0.2431,232.63,4.504,0.928,27.6,normal,False,
M003,2026-03-07 14:30:00,0.2591,233.19,4.703,0.945,29.3,normal,False,
M003,2026-03-07 14:45:00,0.1707,231.36,3.201,0.922,28.4,normal,False,
M003,2026-03-07 15:00:00,0.3452,231.92,6.652,0.895,30.6,normal,False,
M003,2026-03-07 15:15:00,0.193,226.81,3.568,0.954,32.4,normal,False,
M003,2026-03-07 15:30:00,0.3025,233.95,5.659,0.914,26.4,normal,False,
M003,2026-03-07 15:45:00,0.1976,233.14,3.78,0.897,28.1,normal,False,
M003,2026-03-07 16:00:00,0.189,225.87,3.634,0.921,27.3,normal,False,
M003,2026-03-07 16:15:00,0.1554,228.08,2.937,0.928,29.8,normal,False,
M003,2026-03-07 16:30:00,0.15,229.87,2.727,0.957,29.3,normal,False,
M003,2026-03-07 16:45:00,0.3045,232.91,6.06,0.863,29.6,normal,False,
M003,2026-03-07 17:00:00,0.2828,232.98,4.985,0.974,27.1,normal,False,
M003,2026-03-07 17:15:00,0.3364,228.98,6.551,0.897,26.8,normal,False,
M003,2026-03-07 17:30:00,0.1494,229.18,2.663,0.979,26.9,normal,False,
M003,2026-03-07 17:45:00,0.2565,228.09,4.806,0.936,33.1,normal,False,
M003,2026-03-07 18:00:00,0.647,227.63,12.439,0.914,28.8,normal,False,
M003,2026-03-07 18:15:00,0.6578,234.97,12.961,0.864,25.1,normal,False,
M003,2026-03-07 18:30:00,0.4024,228.67,7.909,0.89,29.9,normal,False,
M003,2026-03-07 18:45:00,0.4762,228.18,8.696,0.96,30.6,normal,False,
M003,2026-03-07 19:00:00,0.6575,226.94,13.336,0.869,27.8,normal,False,
M003,2026-03-07 19:15:00,0.5876,228.46,11.731,0.877,27.2,normal,False,
M003,2026-03-07 19:30:00,0.4667,229.1,8.762,0.93,30.6,normal,False,
M003,2026-03-07 19:45:00,0.5526,230.48,10.47,0.916,31.8,normal,False,
M003,2026-03-07 20:00:00,0.5494,226.53,10.864,0.893,31.1,normal,False,
M003,2026-03-07 20:15:00,0.4409,222.71,8.607,0.92,30.0,normal,False,
M003,2026-03-07 20:30:00,0.4818,236.33,9.061,0.9,32.0,normal,False,
M003,2026-03-07 20:45:00,0.4863,227.75,8.869,0.963,30.3,normal,False,
M003,2026-03-07 21:00:00,0.6289,234.21,11.549,0.93,29.8,normal,False,
M003,2026-03-07 21:15:00,0.5176,228.33,9.75,0.93,26.9,normal,False,
M003,2026-03-07 21:30:00,0.4156,229.37,7.55,0.96,30.1,normal,False,
M003,2026-03-07 21:45:00,0.4348,228.66,8.604,0.884,28.2,normal,False,
M003,2026-03-07 22:00:00,0.2377,229.51,4.44,0.933,29.6,normal,False,
M003,2026-03-07 22:15:00,0.2227,230.02,4.508,0.859,27.2,normal,False,
M003,2026-03-07 22:30:00,0.3321,227.7,6.253,0.933,31.2,normal,False,
M003,2026-03-07 22:45:00,0.1469,233.09,2.634,0.957,29.6,normal,False,
M003,2026-03-07 23:00:00,0.1882,230.55,3.346,0.976,25.1,normal,False,
M003,2026-03-07 23:15:00,0.3409,234.28,6.0,0.97,27.3,normal,False,
M003,2026-03-07 23:30:00,0.1826,228.14,3.577,0.895,30.0,normal,False,
M003,2026-03-07 23:45:00,0.1677,234.29,3.115,0.919,28.6,normal,False,
M003,2026-03-08 00:00:00,0.0388,231.41,0.724,0.926,25.3,normal,False,
M003,2026-03-08 00:15:00,0.0932,230.42,1.671,0.968,28.1,normal,False,
M003,2026-03-08 00:30:00,0.0853,231.58,1.577,0.934,29.0,normal,False,
M003,2026-03-08 00:45:00,0.1049,226.64,1.999,0.926,30.3,normal,False,
M003,2026-03-08 01:00:00,0.1251,232.1,2.316,0.931,27.9,normal,False,
M003,2026-03-08 01:15:00,0.0748,225.31,1.385,0.959,31.9,normal,False,
M003,2026-03-08 01:30:00,0.0819,230.08,1.521,0.936,30.4,normal,False,
M003,2026-03-08 01:45:00,0.1437,231.57,2.86,0.868,27.2,normal,False,
M003,2026-03-08 02:00:00,0.1247,232.25,2.23,0.963,28.8,normal,False,
M003,2026-03-08 02:15:00,0.033,231.0,0.623,0.917,26.4,normal,False,
M003,2026-03-08 02:30:00,0.0442,230.64,0.896,0.856,26.4,normal,False,
M003,2026-03-08 02:45:00,0.1288,232.0,2.606,0.852,29.7,normal,False,
M003,2026-03-08 03:00:00,0.0297,230.55,0.576,0.895,28.5,normal,False,
M003,2026-03-08 03:15:00,0.0653,231.38,1.209,0.934,26.8,normal,False,
M003,2026-03-08 03:30:00,0.0362,237.13,0.668,0.914,27.7,normal,False,
M003,2026-03-08 03:45:00,0.1049,231.97,1.945,0.93,30.4,normal,False,
M003,2026-03-08 04:00:00,0.1264,229.2,2.527,0.873,30.2,normal,False,
M003,2026-03-08 04:15:00,0.1221,234.93,2.305,0.902,29.4,normal,False,
M003,2026-03-08 04:30:00,0.143,227.38,2.935,0.857,26.8,normal,False,
M003,2026-03-08 04:45:00,0.1369,236.86,2.462,0.939,27.5,normal,False,
M003,2026-03-08 05:00:00,0.1289,232.52,2.354,0.942,32.3,normal,False,
M003,2026-03-08 05:15:00,0.1141,229.31,2.175,0.915,27.2,normal,False,
M003,2026-03-08 05:30:00,0.0979,229.63,1.797,0.949,29.1,normal,False,
M003,2026-03-08 05:45:00,0.0878,231.89,1.552,0.976,25.9,normal,False,
M003,2026-03-08 06:00:00,0.1498,227.69,2.95,0.892,28.5,normal,False,
M003,2026-03-08 06:15:00,0.2689,231.73,5.101,0.91,30.0,normal,False,
M003,2026-03-08 06:30:00,0.3382,233.67,6.348,0.912,26.9,normal,False,
M003,2026-03-08 06:45:00,0.3357,230.15,6.645,0.878,28.6,normal,False,
M003,2026-03-08 07:00:00,0.5604,233.1,10.498,0.916,30.2,normal,False,
M003,2026-03-08 07:15:00,0.3634,226.99,6.664,0.961,26.2,normal,False,
M003,2026-03-08 07:30:00,0.6123,228.82,12.191,0.878,26.0,normal,False,
M003,2026-03-08 07:45:00,0.6181,227.38,11.58,0.939,31.1,normal,False,
M003,2026-03-08 08:00:00,0.4153,224.75,8.39,0.881,25.6,normal,False,
M003,2026-03-08 08:15:00,0.6229,225.91,12.519,0.881,30.4,normal,False,
M003,2026-03-08 08:30:00,0.3654,231.3,7.132,0.886,24.2,normal,False,
M003,2026-03-08 08:45:00,0.5701,224.02,10.473,0.972,26.9,normal,False,
M003,2026-03-08 09:00:00,0.4388,224.28,8.883,0.881,25.7,normal,False,
M003,2026-03-08 09:15:00,0.4252,232.67,7.695,0.95,27.7,normal,False,
M003,2026-03-08 09:30:00,0.5643,231.94,10.996,0.885,22.4,normal,False,
M003,2026-03-08 09:45:00,0.3823,229.81,7.765,0.857,24.3,normal,False,
M003,2026-03-08 10:00:00,0.1412,227.33,2.757,0.901,25.8,normal,False,
M003,2026-03-08 10:15:00,0.1483,227.4,3.037,0.859,26.8,normal,False,
M003,2026-03-08 10:30:00,0.1983,230.7,3.82,0.9,27.7,normal,False,
M003,2026-03-08 10:45:00,0.1984,228.85,3.941,0.88,27.6,normal,False,
M003,2026-03-08 11:00:00,0.3564,225.05,7.332,0.864,29.9,normal,False,
M003,2026-03-08 11:15:00,0.2893,229.43,5.412,0.932,26.4,normal,False,
M003,2026-03-08 11:30:00,0.2531,227.74,5.224,0.851,30.9,normal,False,
M003,2026-03-08 11:45:00,0.2963,226.99,5.725,0.912,27.4,normal,False,
M003,2026-03-08 12:00:00,0.3113,232.4,5.818,0.921,28.0,normal,False,
M003,2026-03-08 12:15:00,0.2317,229.24,4.251,0.951,28.8,normal,False,
M003,2026-03-08 12:30:00,0.1783,232.47,3.173,0.967,25.4,normal,False,
M003,2026-03-08 12:45:00,0.2588,234.2,5.0,0.884,29.8,normal,False,
M003,2026-03-08 13:00:00,0.3185,225.7,6.3,0.896,27.9,normal,False,
M003,2026-03-08 13:15:00,0.1791,227.36,3.605,0.874,26.6,normal,False,
M003,2026-03-08 13:30:00,0.2802,236.42,5.297,0.895,30.5,normal,False,
M003,2026-03-08 13:45:00,0.3047,230.7,5.963,0.886,26.4,normal,False,
M003,2026-03-08 14:00:00,0.2466,233.72,4.369,0.966,27.2,normal,False,
M003,2026-03-08 14:15:00,0.2982,228.06,5.392,0.97,26.9,normal,False,
M003,2026-03-08 14:30:00,0.2249,229.49,4.025,0.974,29.7,normal,False,
M003,2026-03-08 14:45:00,0.3422,232.78,6.094,0.965,28.1,normal,False,
M003,2026-03-08 15:00:00,0.165,234.0,3.049,0.925,27.8,normal,False,
M003,2026-03-08 15:15:00,0.3234,227.42,6.377,0.892,28.4,normal,False,
M003,2026-03-08 15:30:00,0.2043,232.12,3.745,0.94,30.1,normal,False,
M003,2026-03-08 15:45:00,0.1252,229.88,2.337,0.932,28.6,normal,False,
M003,2026-03-08 16:00:00,0.1348,236.94,2.655,0.857,30.5,normal,False,
M003,2026-03-08 16:15:00,0.1897,228.68,3.46,0.959,25.7,normal,False,
M003,2026-03-08 16:30:00,0.1812,226.74,3.408,0.938,27.9,normal,False,
M003,2026-03-08 16:45:00,0.1784,225.54,3.516,0.9,29.7,normal,False,
M003,2026-03-08 17:00:00,0.3256,227.6,6.16,0.929,29.5,normal,False,
M003,2026-03-08 17:15:00,0.2709,229.74,5.336,0.884,26.7,normal,False,
M003,2026-03-08 17:30:00,0.2321,228.06,4.701,0.866,29.4,normal,False,
M003,2026-03-08 17:45:00,0.1846,229.81,3.639,0.883,28.0,normal,False,
M003,2026-03-08 18:00:00,0.5514,231.84,10.835,0.878,28.4,normal,False,
M003,2026-03-08 18:15:00,0.5364,233.09,10.194,0.903,29.6,normal,False,
M003,2026-03-08 18:30:00,0.5661,227.95,10.283,0.966,24.9,normal,False,
M003,2026-03-08 18:45:00,0.645,227.12,11.87,0.957,31.4,normal,False,
M003,2026-03-08 19:00:00,0.3678,231.03,7.171,0.888,27.0,normal,False,
M003,2026-03-08 19:15:00,0.6454,223.32,12.324,0.938,25.0,normal,False,
M003,2026-03-08 19:30:00,0.5903,224.8,11.045,0.951,28.2,normal,False,
M003,2026-03-08 19:45:00,0.4561,231.57,9.14,0.862,26.3,normal,False,
M003,2026-03-08 20:00:00,0.6514,230.42,13.013,0.869,28.4,normal,False,
M003,2026-03-08 20:15:00,0.3722,229.87,7.522,0.861,27.5,normal,False,
M003,2026-03-08 20:30:00,0.5137,225.84,9.752,0.933,26.0,normal,False,
M003,2026-03-08 20:45:00,0.4089,231.57,7.289,0.969,31.4,normal,False,
M003,2026-03-08 21:00:00,0.4695,230.16,8.352,0.977,29.1,normal,False,
M003,2026-03-08 21:15:00,0.3681,232.83,7.379,0.857,29.7,normal,False,
M003,2026-03-08 21:30:00,0.5337,230.97,10.772,0.858,31.2,normal,False,
M003,2026-03-08 21:45:00,0.568,232.87,9.986,0.977,25.7,normal,False,
M003,2026-03-08 22:00:00,0.1483,228.74,2.704,0.959,26.5,normal,False,
M003,2026-03-08 22:15:00,0.2321,232.24,4.522,0.884,24.8,normal,False,
M003,2026-03-08 22:30:00,0.2163,233.7,3.817,0.97,27.3,normal,False,
M003,2026-03-08 22:45:00,0.3023,230.72,6.052,0.866,22.7,normal,False,
M003,2026-03-08 23:00:00,0.2992,232.96,5.865,0.876,28.9,normal,False,
M003,2026-03-08 23:15:00,0.3023,226.05,5.709,0.937,30.3,normal,False,
M003,2026-03-08 23:30:00,0.3418,230.77,6.921,0.856,29.3,normal,False,
M003,2026-03-08 23:45:00,0.3293,225.48,6.684,0.874,30.7,normal,False,
M003,2026-03-09 00:00:00,0.0379,228.54,0.761,0.872,23.6,normal,False,
M003,2026-03-09 00:15:00,0.0293,232.01,0.587,0.861,26.5,normal,False,
M003,2026-03-09 00:30:00,0.0906,228.8,1.758,0.901,27.7,normal,False,
M003,2026-03-09 00:45:00,0.0361,228.32,0.708,0.893,26.4,normal,False,
M003,2026-03-09 01:00:00,0.1139,231.97,2.207,0.89,29.8,normal,False,
M003,2026-03-09 01:15:00,0.1227,229.3,2.5,0.856,28.2,normal,False,
