meter_id,timestamp,energy_kwh,reading_kwh,detected,risk_score,risk_level,rule_triggered,attack_type,ground_truth,detection_time
M003,2026-03-23 06:30:00,0.1255,0.1255,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 06:30:00,0.1255,0.0628,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 06:45:00,0.2921,0.2921,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 06:45:00,0.2921,0.1461,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 07:00:00,0.4245,0.4245,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 07:00:00,0.4245,0.2122,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 07:15:00,0.5819,0.2909,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 07:15:00,0.5819,0.5819,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 07:30:00,0.4179,0.4179,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 07:30:00,0.4179,0.2089,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 07:45:00,0.573,0.573,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 07:45:00,0.573,0.2865,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 08:00:00,0.4865,0.4865,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 08:00:00,0.4865,0.2432,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 08:15:00,0.3708,0.3708,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 08:15:00,0.3708,0.1854,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 08:30:00,0.5499,0.275,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 08:30:00,0.5499,0.5499,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 08:45:00,0.4121,0.4121,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 08:45:00,0.4121,0.2061,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 09:00:00,0.6077,0.6077,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 09:00:00,0.6077,0.3039,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 09:15:00,0.511,0.511,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 09:15:00,0.511,0.2555,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 09:30:00,0.654,0.654,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 09:30:00,0.654,0.327,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 09:45:00,0.5072,0.5072,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 09:45:00,0.5072,0.2536,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 10:00:00,0.2304,0.1152,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 10:00:00,0.2304,0.2304,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 10:15:00,0.1622,0.0811,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 10:15:00,0.1622,0.1622,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 10:30:00,0.2347,0.2347,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 10:30:00,0.2347,0.1173,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 10:45:00,0.2075,0.2075,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 10:45:00,0.2075,0.1037,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 11:00:00,0.1271,0.1271,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 11:00:00,0.1271,0.0635,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 11:15:00,0.2053,0.2053,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 11:15:00,0.2053,0.1027,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 11:30:00,0.253,0.253,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 11:30:00,0.253,0.1265,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 11:45:00,0.1712,0.0856,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 11:45:00,0.1712,0.1712,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 12:00:00,0.3254,0.3254,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 12:00:00,0.3254,0.1627,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 12:15:00,0.1814,0.1814,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 12:15:00,0.1814,0.0907,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 12:30:00,0.1396,0.1396,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 12:30:00,0.1396,0.0698,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 12:45:00,0.1714,0.1714,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 12:45:00,0.1714,0.0857,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 13:00:00,0.2306,0.1153,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 13:00:00,0.2306,0.2306,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 13:15:00,0.1788,0.0894,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 13:15:00,0.1788,0.1788,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 13:30:00,0.1985,0.1985,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 13:30:00,0.1985,0.0993,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 13:45:00,0.1904,0.1904,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 13:45:00,0.1904,0.0952,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 14:00:00,0.3582,0.3582,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 14:00:00,0.3582,0.1791,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 14:15:00,0.2497,0.2497,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 14:15:00,0.2497,0.1249,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 14:30:00,0.2705,0.2705,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 14:30:00,0.2705,0.1353,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 14:45:00,0.1788,0.0894,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 14:45:00,0.1788,0.1788,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 15:00:00,0.2545,0.2545,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 15:00:00,0.2545,0.1273,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 15:15:00,0.2773,0.2773,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 15:15:00,0.2773,0.1386,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 15:30:00,0.1793,0.1793,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 15:30:00,0.1793,0.0896,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 15:45:00,0.2399,0.2399,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 15:45:00,0.2399,0.12,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 16:00:00,0.3584,0.1792,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 16:00:00,0.3584,0.3584,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 16:15:00,0.169,0.169,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 16:15:00,0.169,0.0845,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 16:30:00,0.1519,0.1519,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 16:30:00,0.1519,0.076,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 16:45:00,0.1347,0.1347,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 16:45:00,0.1347,0.0673,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 17:00:00,0.2403,0.2403,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 17:00:00,0.2403,0.1202,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 17:15:00,0.1581,0.079,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 17:15:00,0.1581,0.1581,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 17:30:00,0.1274,0.1274,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 17:30:00,0.1274,0.0637,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 17:45:00,0.1687,0.1687,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 17:45:00,0.1687,0.0843,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 18:00:00,0.5183,0.5183,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 18:00:00,0.5183,0.2591,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 18:15:00,0.6338,0.6338,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 18:15:00,0.6338,0.3169,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 18:30:00,0.4367,0.4367,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 18:30:00,0.4367,0.2183,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 18:45:00,0.3892,0.1946,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 18:45:00,0.3892,0.3892,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 19:00:00,0.6362,0.6362,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 19:00:00,0.6362,0.3181,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 19:15:00,0.5832,0.5832,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 19:15:00,0.5832,0.2916,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 19:30:00,0.4817,0.4817,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 19:30:00,0.4817,0.2409,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 19:45:00,0.6191,0.6191,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 19:45:00,0.6191,0.3095,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 20:00:00,0.49,0.245,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 20:00:00,0.49,0.49,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 20:15:00,0.6073,0.6073,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 20:15:00,0.6073,0.3036,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 20:30:00,0.4186,0.4186,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 20:30:00,0.4186,0.2093,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 20:45:00,0.5935,0.5935,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 20:45:00,0.5935,0.2968,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 21:00:00,0.3924,0.3924,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 21:00:00,0.3924,0.1962,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 21:15:00,0.5576,0.2788,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 21:15:00,0.5576,0.5576,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 21:30:00,0.5634,0.2817,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 21:30:00,0.5634,0.5634,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 21:45:00,0.5356,0.5356,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 21:45:00,0.5356,0.2678,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 22:00:00,0.1998,0.1998,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 22:00:00,0.1998,0.0999,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 22:15:00,0.1412,0.1412,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 22:15:00,0.1412,0.0706,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 22:30:00,0.2427,0.2427,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 22:30:00,0.2427,0.1213,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 22:45:00,0.3253,0.3253,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 22:45:00,0.3253,0.1626,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 23:00:00,0.2997,0.1499,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 23:00:00,0.2997,0.2997,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-23 23:15:00,0.2334,0.2334,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 23:15:00,0.2334,0.1167,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 23:30:00,0.1744,0.1744,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-23 23:30:00,0.1744,0.0872,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-23 23:45:00,0.2537,0.2537,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-23 23:45:00,0.2537,0.1268,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 00:00:00,0.0565,0.0565,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 00:00:00,0.0565,0.0283,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 00:15:00,0.1282,0.0641,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 00:15:00,0.1282,0.1282,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-24 00:30:00,0.1147,0.1147,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-24 00:30:00,0.1147,0.0573,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 00:45:00,0.0584,0.0584,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 00:45:00,0.0584,0.0292,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 01:00:00,0.0522,0.0522,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 01:00:00,0.0522,0.0261,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 01:15:00,0.0581,0.0581,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 01:15:00,0.0581,0.029,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 01:30:00,0.1134,0.0567,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 01:30:00,0.1134,0.1134,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 01:45:00,0.0291,0.0291,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 01:45:00,0.0291,0.0146,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 02:00:00,0.1188,0.1188,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 02:00:00,0.1188,0.0594,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 02:15:00,0.0797,0.0797,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-24 02:15:00,0.0797,0.0398,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 02:30:00,0.1154,0.1154,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 02:30:00,0.1154,0.0577,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 02:45:00,0.0577,0.0577,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 02:45:00,0.0577,0.0289,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 03:00:00,0.1005,0.0503,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 03:00:00,0.1005,0.1005,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 03:15:00,0.0991,0.0991,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-24 03:15:00,0.0991,0.0495,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 03:30:00,0.0744,0.0744,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 03:30:00,0.0744,0.0372,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 03:45:00,0.1431,0.1431,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 03:45:00,0.1431,0.0716,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 04:00:00,0.1205,0.1205,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-24 04:00:00,0.1205,0.0602,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 04:15:00,0.1421,0.0711,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 04:15:00,0.1421,0.1421,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 04:30:00,0.0279,0.0279,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 04:30:00,0.0279,0.014,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 04:45:00,0.0478,0.0478,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 04:45:00,0.0478,0.0239,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 05:00:00,0.0402,0.0402,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 05:00:00,0.0402,0.0201,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 05:15:00,0.0546,0.0546,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 05:15:00,0.0546,0.0273,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 05:30:00,0.0525,0.0262,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 05:30:00,0.0525,0.0525,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 05:45:00,0.0453,0.0226,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 05:45:00,0.0453,0.0453,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 06:00:00,0.2826,0.2826,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 06:00:00,0.2826,0.1413,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 06:15:00,0.1844,0.1844,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 06:15:00,0.1844,0.0922,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 06:30:00,0.2671,0.2671,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 06:30:00,0.2671,0.1336,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 06:45:00,0.2477,0.2477,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-24 06:45:00,0.2477,0.1239,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 07:00:00,0.4319,0.216,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 07:00:00,0.4319,0.4319,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 07:15:00,0.4878,0.4878,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 07:15:00,0.4878,0.2439,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 07:30:00,0.3851,0.3851,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M003,2026-03-24 07:30:00,0.3851,0.1925,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 07:45:00,0.5378,0.5378,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 07:45:00,0.5378,0.2689,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 08:00:00,0.5901,0.5901,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 08:00:00,0.5901,0.295,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 08:15:00,0.587,0.587,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M003,2026-03-24 08:15:00,0.587,0.2935,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 08:30:00,0.4798,0.4798,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M003,2026-03-24 08:30:00,0.4798,0.2399,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M003,2026-03-24 08:45:00,0.5767,0.2883,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
